bot,verified,geo_enabled,default_profile,has_description,len_en,followers,friends,listed_count,likes,tweets,cat_followers,cat_friends,cat_listed_count,cat_likes,cat_tweets
1,0.0,1.0,0.0,1,1,5043,4077,230,56234,204793,4,4,3,5,5
1,0.0,0.0,1.0,1,0,847,846,2,0,15218,3,3,1,1,5
1,0.0,0.0,1.0,0,1,1389,3534,2,12,3299,4,4,1,2,4
1,0.0,0.0,0.0,1,1,1059,19,60,0,1381204,4,2,2,1,5
1,0.0,0.0,1.0,1,0,867,1073,27,0,110736,3,4,2,1,5
1,0.0,0.0,1.0,1,0,2336,3320,7,0,87781,4,4,1,1,5
1,0.0,0.0,1.0,1,0,786,1118,2,0,54223,3,4,1,1,5
1,0.0,1.0,1.0,1,0,1624,151,34,1128,179745,4,3,2,4,5
1,0.0,1.0,1.0,1,0,837,1887,6,38790,40413,3,4,1,5,5
1,0.0,0.0,0.0,1,0,1112,839,68,111179,596720,4,3,2,5,5
1,0.0,1.0,1.0,0,1,2193,2710,79,30177,76182,4,4,2,5,5
1,0.0,0.0,1.0,1,0,867,0,69,0,1021486,3,1,2,1,5
1,0.0,0.0,0.0,1,0,902,0,61,0,666041,3,1,2,1,5
1,0.0,1.0,0.0,1,0,869,1897,65,40984,90804,3,4,2,5,5
1,0.0,1.0,0.0,1,0,850,1142,0,40743,93304,3,4,1,5,5
1,0.0,0.0,1.0,1,0,232,1754,1,21082,51461,3,4,1,5,5
1,0.0,1.0,0.0,1,0,946,993,33,19249,424494,3,3,2,5,5
1,0.0,0.0,0.0,1,0,1094,548,88,308373,299165,4,3,2,5,5
1,0.0,1.0,1.0,1,1,928,1166,43,36640,79048,3,4,2,5,5
1,0.0,1.0,0.0,1,0,1747,254,89,1494,544843,4,3,2,4,5
1,0.0,0.0,1.0,1,0,702,1194,1,259,46848,3,4,1,3,5
1,0.0,1.0,0.0,1,1,808,768,91,64,573586,3,3,2,2,5
1,0.0,0.0,1.0,1,0,809,1183,6,0,54606,3,4,1,1,5
1,0.0,0.0,0.0,1,0,1076,1478,5,1,9769,4,4,1,1,4
1,0.0,0.0,0.0,1,0,1091,1425,1,2,71079,4,4,1,1,5
1,0.0,0.0,0.0,0,1,632,4681,43,200,169078,3,4,2,3,5
1,0.0,0.0,0.0,0,0,888,1458,0,67,18586,3,4,1,2,5
1,0.0,0.0,0.0,1,0,1143,1655,76,421607,413119,4,4,2,5,5
1,0.0,0.0,0.0,1,1,1005,1819,14,0,74367,4,4,2,1,5
1,0.0,0.0,1.0,1,0,790,1014,58,0,428725,3,4,2,1,5
1,0.0,0.0,0.0,1,0,807,822,94,0,1225538,3,3,2,1,5
1,0.0,0.0,0.0,0,0,1077,1444,2,3,10923,4,4,1,1,5
1,0.0,1.0,0.0,1,1,1053,665,64,5471,39724,4,3,2,4,5
1,0.0,0.0,1.0,1,0,949,1176,3,0,90574,3,4,1,1,5
1,0.0,0.0,1.0,1,0,984,2157,3,0,46832,3,4,1,1,5
1,0.0,0.0,0.0,1,0,970,0,0,16,427001,3,1,1,2,5
1,0.0,0.0,0.0,1,0,990,1011,48,108,119841,3,4,2,3,5
1,0.0,0.0,1.0,1,0,3755,4996,1,0,24831,4,4,1,1,5
1,0.0,1.0,0.0,1,0,1120,996,27,878,127786,4,3,2,3,5
1,0.0,0.0,0.0,1,0,1023,1025,89,6294,127444,4,4,2,4,5
1,0.0,1.0,0.0,1,1,849,102,0,132,68864,3,3,1,3,5
1,0.0,1.0,0.0,1,0,1481,701,6,21457,54036,4,3,1,5,5
1,0.0,1.0,0.0,1,1,1465,209,82,213926,279153,4,3,2,5,5
1,0.0,0.0,0.0,1,0,24,57,0,6,169,2,2,1,1,3
1,0.0,1.0,1.0,1,0,1784,1889,13,61423,108600,4,4,2,5,5
1,0.0,0.0,1.0,0,1,889,1014,25,2,13444,3,4,2,1,5
1,0.0,0.0,0.0,1,0,934,926,88,84456,211354,3,3,2,5,5
1,0.0,0.0,1.0,1,0,1740,1822,0,0,28443,4,4,1,1,5
1,0.0,0.0,0.0,1,0,1014,718,63,90712,330678,4,3,2,5,5
1,0.0,0.0,1.0,1,0,848,826,72,0,479438,3,3,2,1,5
1,0.0,1.0,0.0,1,1,945,595,10,17762,21937,3,3,1,5,5
1,0.0,1.0,1.0,0,1,2319,1537,24,44586,59272,4,4,2,5,5
1,0.0,1.0,1.0,1,0,482,450,43,32510,43951,3,3,2,5,5
1,0.0,1.0,0.0,1,1,1540,384,19,10985,84154,4,3,2,5,5
1,0.0,1.0,1.0,1,1,6476,526,6,10991,40632,4,3,1,5,5
1,0.0,1.0,1.0,1,0,843,1390,3,43920,56262,3,4,1,5,5
1,0.0,1.0,1.0,1,0,1340,1483,57,4112,148048,4,4,2,4,5
1,0.0,0.0,1.0,1,0,984,911,2,0,59724,3,3,1,1,5
1,0.0,1.0,0.0,1,1,840,248,11,4550,89591,3,3,2,4,5
1,0.0,1.0,0.0,1,0,774,647,27,2032,40724,3,3,2,4,5
1,0.0,0.0,0.0,1,0,860,1499,160,28,71076,3,4,3,2,5
1,0.0,1.0,0.0,1,0,841,0,61,0,2014115,3,1,2,1,5
1,0.0,0.0,1.0,1,1,931,0,177,0,142101,3,1,3,1,5
1,0.0,0.0,0.0,1,1,987,1936,15,483,83853,3,4,2,3,5
1,0.0,0.0,1.0,1,0,806,0,7,0,35316,3,1,1,1,5
1,0.0,0.0,1.0,1,1,815,1824,7,8,97182,3,4,1,1,5
1,0.0,0.0,1.0,1,0,1126,2313,38,13176,51784,4,4,2,5,5
1,0.0,0.0,1.0,1,0,834,1624,17,0,142379,3,4,2,1,5
1,0.0,1.0,0.0,1,0,1217,1145,82,31628,365876,4,4,2,5,5
1,0.0,1.0,0.0,1,0,1110,708,44,18357,61315,4,3,2,5,5
1,0.0,0.0,0.0,1,0,1938,1985,129,12022,42683,4,4,3,5,5
1,0.0,1.0,1.0,1,0,923,938,35,1441,84798,3,3,2,4,5
1,0.0,0.0,1.0,0,0,802,850,5,0,25333,3,3,1,1,5
1,0.0,0.0,1.0,1,0,789,1505,0,59,27872,3,4,1,2,5
1,0.0,0.0,1.0,1,1,1020,0,107,0,2113176,4,1,3,1,5
1,0.0,0.0,0.0,1,0,886,842,16,3033,78237,3,3,2,4,5
1,0.0,0.0,1.0,1,0,1094,1481,4,0,150625,4,4,1,1,5
1,0.0,1.0,0.0,1,0,1328,1282,47,46645,278538,4,4,2,5,5
1,0.0,0.0,0.0,1,0,1287,754,84,3057,243627,4,3,2,4,5
1,0.0,1.0,0.0,1,1,1056,288,2917,360,854542,4,3,4,3,5
1,0.0,0.0,1.0,1,0,852,298,7,76,53900,3,3,1,2,5
1,0.0,0.0,0.0,1,0,1372,360,29,281,61971,4,3,2,3,5
1,0.0,0.0,1.0,1,0,804,0,0,1,520,3,1,1,1,3
1,0.0,1.0,1.0,1,0,2485,4997,52,13280,78544,4,4,2,5,5
1,0.0,1.0,1.0,1,1,1112,2870,0,1453,54637,4,4,1,4,5
1,0.0,0.0,0.0,1,0,1592,0,1,117,29747,4,1,1,3,5
1,0.0,1.0,1.0,1,0,993,1146,2,14721,47540,3,4,1,5,5
1,0.0,1.0,0.0,1,1,903,0,28,3,262383,3,1,2,1,5
1,0.0,1.0,0.0,1,0,1105,741,90,232935,510258,4,3,2,5,5
1,0.0,0.0,1.0,1,0,1337,844,0,16900,179119,4,3,1,5,5
1,0.0,0.0,1.0,1,0,848,1323,3,0,25602,3,4,1,1,5
1,0.0,0.0,1.0,1,0,1017,973,0,60038,235896,4,3,1,5,5
1,0.0,0.0,0.0,1,0,809,0,23,3,137888,3,1,2,1,5
1,0.0,1.0,1.0,1,0,972,1176,39,2389,30445,3,4,2,4,5
1,0.0,0.0,1.0,1,0,934,1546,13,0,219155,3,4,2,1,5
1,0.0,0.0,0.0,1,0,1210,762,33,0,16335,4,3,2,1,5
1,0.0,1.0,0.0,1,0,2980,210,134,4693,29089,4,3,3,4,5
1,0.0,0.0,0.0,1,0,972,418,24,0,20981,3,3,2,1,5
1,0.0,1.0,0.0,1,0,1475,821,102,46081,76053,4,3,3,5,5
1,0.0,1.0,1.0,1,0,1232,1930,8,13,61445,4,4,1,2,5
1,0.0,1.0,1.0,1,0,898,2,3,1,31837,3,1,1,1,5
1,0.0,0.0,1.0,1,0,713,1343,12,0,111696,3,4,2,1,5
1,0.0,0.0,0.0,1,0,1087,1308,20,6,42011,4,4,2,1,5
1,0.0,0.0,1.0,1,0,1081,360,43,4,83341,4,3,2,1,5
1,0.0,0.0,0.0,1,0,854,702,53,0,2766520,3,3,2,1,5
1,0.0,0.0,0.0,1,0,1207,194,53,5431,236869,4,3,2,4,5
1,0.0,0.0,0.0,0,0,945,848,10,0,89480,3,3,1,1,5
1,0.0,0.0,0.0,1,1,700,15,4,2,66291,3,2,1,1,5
1,0.0,0.0,0.0,1,0,129,248,9,16461,64113,3,3,1,5,5
1,0.0,0.0,1.0,1,0,654,968,18,72290,100502,3,3,2,5,5
1,0.0,1.0,1.0,1,0,837,1071,2,30,99699,3,4,1,2,5
1,0.0,0.0,0.0,1,1,4625,3015,380,2232,17524,4,4,3,4,5
1,0.0,0.0,0.0,1,1,995,706,5,23,90926,3,3,1,2,5
1,0.0,1.0,0.0,1,1,933,772,71,800,20692,3,3,2,3,5
1,0.0,0.0,0.0,1,0,600,1290,0,2545,13512,3,4,1,4,5
1,0.0,1.0,0.0,1,0,1635,415,9,18278,24105,4,3,1,5,5
1,0.0,0.0,1.0,1,0,700,1515,1,47,30231,3,4,1,2,5
1,0.0,1.0,1.0,1,0,1072,895,2,128,25231,4,3,1,3,5
1,0.0,1.0,0.0,1,0,1243,1095,102,6765,129415,4,4,3,4,5
1,0.0,1.0,1.0,1,0,1397,528,42,1545,180611,4,3,2,4,5
1,0.0,0.0,1.0,1,0,1429,2014,11,0,42036,4,4,2,1,5
1,0.0,1.0,0.0,1,0,1086,462,59,548,57395,4,3,2,3,5
1,0.0,0.0,1.0,1,1,23148,1,7272,7,1257235,5,1,4,1,5
1,0.0,0.0,0.0,1,1,1078,565,30,0,78916,4,3,2,1,5
1,0.0,0.0,1.0,1,0,1004,0,3,0,3416,4,1,1,1,4
1,0.0,0.0,0.0,1,0,4429,289,43,54,99621,4,3,2,2,5
1,0.0,1.0,0.0,1,0,954,1056,168,5093,314540,3,4,3,4,5
1,0.0,0.0,0.0,1,0,1427,1638,43,2643,132682,4,4,2,4,5
1,0.0,0.0,0.0,1,1,1478,488,133,41030,212584,4,3,3,5,5
1,0.0,1.0,1.0,1,1,1233,782,4,2113,9567,4,3,1,4,4
1,0.0,0.0,0.0,1,0,1243,924,47,36493,260723,4,3,2,5,5
1,0.0,0.0,1.0,1,0,886,1545,22,0,429192,3,4,2,1,5
1,0.0,0.0,1.0,1,1,2009,1234,41,0,422652,4,4,2,1,5
1,0.0,1.0,0.0,1,0,920,716,73,909,80840,3,3,2,3,5
1,0.0,0.0,0.0,1,1,1530,1089,20,82007,90706,4,4,2,5,5
1,0.0,1.0,0.0,1,1,946,1955,11,722,457343,3,4,2,3,5
1,0.0,1.0,0.0,1,1,2123,641,8,319,96429,4,3,1,3,5
1,0.0,1.0,0.0,1,1,883,184,27,2545,127259,3,3,2,4,5
1,0.0,0.0,1.0,0,0,2150,446,117,114,109493,4,3,3,3,5
1,0.0,0.0,0.0,1,0,1244,602,95,16239,238375,4,3,2,5,5
1,0.0,0.0,1.0,1,0,1334,0,4,0,5091,4,1,1,1,4
1,0.0,0.0,1.0,1,1,19,131,1,106,8,2,3,1,3,1
1,0.0,0.0,0.0,1,0,1022,1662,49,5924,278051,4,4,2,4,5
1,0.0,1.0,0.0,1,0,1110,172,7,2875,70970,4,3,1,4,5
1,0.0,0.0,1.0,1,0,653,0,7,0,51206,3,1,1,1,5
1,0.0,1.0,0.0,0,0,901,1394,6,4,11498,3,4,1,1,5
1,0.0,0.0,1.0,0,0,1326,1924,0,11,4765,4,4,1,2,4
1,0.0,1.0,0.0,1,0,814,1678,50,25432,194922,3,4,2,5,5
1,0.0,0.0,1.0,1,0,965,0,15,39,56591,3,1,2,2,5
1,0.0,0.0,1.0,1,0,862,1035,4,0,17692,3,4,1,1,5
1,0.0,0.0,1.0,1,0,840,831,19,7865,160163,3,3,2,4,5
1,0.0,0.0,0.0,1,0,1296,1013,46,113878,276450,4,4,2,5,5
1,0.0,0.0,0.0,1,0,777,1244,7,92,34703,3,4,1,2,5
1,0.0,0.0,1.0,1,0,1975,2544,2,0,88744,4,4,1,1,5
1,0.0,1.0,0.0,1,0,1660316,134,1342,3083,165610,5,3,4,4,5
1,1.0,0.0,0.0,1,0,1354991,51117,14092,2718,270994,5,5,5,4,5
1,1.0,1.0,0.0,1,0,1305498,748,7971,2145,237557,5,3,4,4,5
1,0.0,0.0,0.0,1,0,910205,38142,1781,7,72647,5,5,4,1,5
1,0.0,1.0,1.0,1,1,370731,103968,157,9802,43292,5,5,3,4,5
1,0.0,0.0,0.0,1,1,632469,371917,4557,120530,92259,5,5,4,5,5
1,0.0,1.0,1.0,1,0,270642,38644,306,11968,291588,5,5,3,5,5
1,1.0,0.0,0.0,1,1,1445304,373,18867,373,113986,5,3,5,3,5
1,1.0,0.0,0.0,1,1,1034902,4386,5275,12869,223834,5,4,4,5,5
1,1.0,1.0,0.0,1,1,2956599,75,11604,116,517249,5,2,5,3,5
1,1.0,0.0,0.0,1,1,1154173,37,1559,1,37704,5,2,4,1,5
1,1.0,1.0,0.0,1,0,2598551,38,762,0,24619,5,2,3,1,5
1,0.0,1.0,1.0,1,1,859161,226,855,1084,75562,5,3,3,4,5
1,1.0,1.0,0.0,1,0,1836856,5,2635,1,127827,5,1,4,1,5
1,0.0,1.0,0.0,1,1,354410,208859,1381,212752,323597,5,5,4,5,5
1,1.0,0.0,0.0,1,1,1393326,3091,3359,1,884911,5,4,4,1,5
1,1.0,0.0,0.0,1,1,1392384,410,1622,4,405327,5,3,4,1,5
1,0.0,0.0,0.0,1,0,1313683,397078,3124,128,75735,5,5,4,3,5
1,0.0,0.0,0.0,1,1,1040544,2,678,19,383036,5,1,3,2,5
1,0.0,0.0,0.0,1,1,211833,20464,430,1896,237531,5,5,3,4,5
1,0.0,0.0,0.0,1,0,1396610,159,3192,406,78947,5,3,4,3,5
1,1.0,1.0,0.0,1,1,1472482,139,7154,2453,126040,5,3,4,4,5
1,1.0,1.0,0.0,1,1,1926119,31,3656,312,639338,5,2,4,3,5
1,1.0,1.0,0.0,1,0,1299257,0,2645,219,124354,5,1,4,3,5
1,0.0,1.0,0.0,0,1,2310694,1438,272,32,33777,5,4,3,2,5
1,1.0,1.0,0.0,1,1,2126971,4561,9724,467,93209,5,4,4,3,5
1,0.0,0.0,0.0,1,1,1484727,21,1617,2,34960,5,2,4,1,5
1,0.0,1.0,0.0,1,0,1119109,374322,3931,48,175531,5,5,4,2,5
1,1.0,1.0,0.0,1,1,2777094,986,737,1896,129070,5,3,3,4,5
1,1.0,1.0,0.0,1,1,1074529,30,2235,6192,9029,5,2,4,4,4
1,0.0,0.0,1.0,1,1,981705,794,880,735,59076,5,3,3,3,5
1,1.0,0.0,0.0,1,0,1724950,144,2872,10391,34862,5,3,4,5,5
1,1.0,1.0,0.0,1,1,2408524,35,2278,51,135245,5,2,4,2,5
1,0.0,0.0,0.0,1,1,1405842,2,21589,0,237181,5,1,5,1,5
1,1.0,1.0,0.0,1,1,1124164,932,5361,1823,12643,5,3,4,4,5
1,0.0,0.0,0.0,1,1,1271036,152,1872,509,371594,5,3,4,3,5
1,0.0,1.0,0.0,1,1,475150,425199,754,164886,453531,5,5,3,5,5
1,1.0,1.0,0.0,1,1,1282794,10494,10681,2042,66642,5,5,5,4,5
1,1.0,0.0,0.0,1,1,1065311,1477,13625,69,92987,5,4,5,2,5
1,0.0,0.0,0.0,1,0,2579813,174,6496,619,153298,5,3,4,3,5
1,1.0,1.0,0.0,1,1,2092157,4350,8295,23081,103534,5,4,4,5,5
1,0.0,0.0,1.0,1,1,11,0,1,0,1652,2,1,1,1,4
1,1.0,0.0,0.0,1,0,1446130,63,16868,34,153936,5,2,5,2,5
1,1.0,1.0,0.0,1,1,1770678,518,10527,27,130289,5,3,5,2,5
1,1.0,1.0,0.0,1,0,1534222,819,4505,2073,501479,5,3,4,4,5
1,0.0,1.0,0.0,1,0,1205835,462,1579,409,57422,5,3,4,3,5
1,1.0,1.0,0.0,1,0,1255903,3008,1269,3714,44414,5,4,4,4,5
1,0.0,0.0,0.0,1,0,1061443,41,1139,34,23569,5,2,4,2,5
1,1.0,1.0,0.0,1,0,1407309,3580,5675,8766,306016,5,4,4,4,5
1,1.0,1.0,0.0,1,0,2252607,44,1569,2,244002,5,2,4,1,5
1,0.0,1.0,0.0,1,0,1776171,223,6696,962,227391,5,3,4,3,5
1,1.0,1.0,0.0,1,0,1350422,132,5322,2906,283304,5,3,4,4,5
1,1.0,1.0,1.0,1,1,1063162,622,2445,442,14978,5,3,4,3,5
1,0.0,1.0,0.0,1,1,909337,23,1455,6993,3209,5,2,4,4,4
1,0.0,1.0,0.0,1,0,1198060,38,289,39,157131,5,2,3,2,5
1,1.0,1.0,0.0,1,0,1445125,554,6623,823,513363,5,3,4,3,5
1,0.0,0.0,0.0,1,0,1028718,138,4272,3,47835,5,3,4,1,5
1,0.0,0.0,0.0,1,1,422363,44236,882,17057,371000,5,5,3,5,5
1,1.0,0.0,0.0,1,1,934578,13242,1321,5544,13942,5,5,4,4,5
1,1.0,1.0,0.0,1,1,1808623,388,7941,497,41848,5,3,4,3,5
1,1.0,1.0,0.0,1,0,1245868,475,1203,1216,33798,5,3,4,4,5
1,1.0,1.0,0.0,1,0,2579728,214,4085,36,121810,5,3,4,2,5
1,1.0,0.0,0.0,1,1,1072907,2604,5998,8943,38228,5,4,4,4,5
1,1.0,0.0,0.0,1,1,2353642,859,11010,699,7156,5,3,5,3,4
1,0.0,1.0,0.0,1,1,999324,6068,4339,531,53222,5,4,4,3,5
1,0.0,0.0,0.0,1,0,1037006,1859,1767,56654,60066,5,4,4,5,5
1,0.0,0.0,0.0,1,0,1949959,6,128,1244,2956,5,1,3,4,4
0,0.0,0.0,0.0,1,0,1949959,6,128,1244,2956,5,1,3,4,4
1,1.0,1.0,0.0,1,0,1249055,528,3212,19,10983,5,3,4,2,5
0,1.0,1.0,0.0,1,0,1249055,528,3212,19,10983,5,3,4,2,5
1,1.0,0.0,1.0,1,1,957113,265,548,1323,20873,5,3,3,4,5
0,1.0,0.0,1.0,1,1,957113,265,548,1323,20873,5,3,3,4,5
1,1.0,1.0,0.0,1,1,1010400,255,1715,338,24330,5,3,4,3,5
0,1.0,1.0,0.0,1,1,1010400,255,1715,338,24330,5,3,4,3,5
1,1.0,1.0,0.0,1,1,1951033,780,2622,107,201042,5,3,4,3,5
1,0.0,1.0,0.0,1,0,378218,347,646,120,110251,5,3,3,3,5
1,1.0,1.0,0.0,1,1,1439339,220,1235,3762,58446,5,3,4,4,5
0,1.0,1.0,0.0,1,1,1439339,220,1235,3762,58446,5,3,4,4,5
1,0.0,0.0,0.0,1,1,1335442,15,5370,32,88322,5,2,4,2,5
1,1.0,1.0,0.0,1,0,1625028,75,4873,901,73373,5,2,4,3,5
1,1.0,1.0,0.0,1,1,1115600,8,1979,772,35280,5,1,4,3,5
1,0.0,0.0,0.0,1,1,1594290,92,3136,352,9346,5,2,4,3,4
1,0.0,1.0,0.0,1,0,1456793,2669,2917,150,28646,5,4,4,3,5
0,0.0,1.0,0.0,1,0,1456793,2669,2917,150,28646,5,4,4,3,5
1,0.0,0.0,0.0,0,1,577707,27,1425,43,110553,5,2,4,2,5
0,0.0,0.0,0.0,0,1,577707,27,1425,43,110553,5,2,4,2,5
1,1.0,0.0,0.0,1,1,1130781,171,15767,36,15876,5,3,5,2,5
1,0.0,0.0,1.0,1,0,5,44,0,0,14,1,2,1,1,2
1,1.0,0.0,1.0,1,1,1753661,860,2186,11917,92908,5,3,4,5,5
0,1.0,0.0,1.0,1,1,1753661,860,2186,11917,92908,5,3,4,5,5
1,1.0,1.0,0.0,1,1,1044210,1449,6640,873,126857,5,4,4,3,5
1,1.0,1.0,0.0,1,0,1034842,794,6315,3868,119915,5,3,4,4,5
1,0.0,1.0,0.0,1,1,238720,2625,203,2500,57256,5,4,3,4,5
1,1.0,0.0,0.0,1,0,1441626,102665,4165,2158,41999,5,5,4,4,5
1,1.0,1.0,0.0,1,1,1755239,137,1494,1254,423373,5,3,4,4,5
1,1.0,1.0,0.0,1,1,1782424,739114,4816,98075,95702,5,5,4,5,5
0,1.0,1.0,0.0,1,1,1782424,739114,4816,98075,95702,5,5,4,5,5
1,1.0,1.0,0.0,0,0,1313017,235,818,8542,103821,5,3,3,4,5
1,0.0,0.0,0.0,1,1,854131,4206,1092,27,4908,5,4,4,2,4
1,0.0,0.0,1.0,1,1,1655466,815,2539,570,37757,5,3,4,3,5
1,1.0,1.0,0.0,1,1,1396438,501,6508,13876,50869,5,3,4,5,5
0,1.0,1.0,0.0,1,1,1396438,501,6508,13876,50869,5,3,4,5,5
1,1.0,0.0,0.0,1,0,1285658,690,8272,128,144076,5,3,4,3,5
1,0.0,1.0,0.0,1,0,1225644,1775,4097,154615,224696,5,4,4,5,5
0,0.0,1.0,0.0,1,0,1225644,1775,4097,154615,224696,5,4,4,5,5
1,1.0,0.0,0.0,1,0,1133871,2227,6543,2385,68944,5,4,4,4,5
0,1.0,0.0,0.0,1,0,1133871,2227,6543,2385,68944,5,4,4,4,5
1,0.0,0.0,0.0,1,1,1181359,13,4980,26,189602,5,2,4,2,5
1,0.0,1.0,0.0,1,0,1015908,19097,4091,994,45468,5,5,4,3,5
1,1.0,1.0,0.0,1,0,1157518,785,10660,0,138501,5,3,5,1,5
1,0.0,0.0,0.0,1,1,846408,407,529,1945,15689,5,3,3,4,5
0,0.0,0.0,0.0,1,1,846408,407,529,1945,15689,5,3,3,4,5
1,0.0,0.0,0.0,1,0,1655388,32,3256,4743,19711,5,2,4,4,5
1,1.0,1.0,0.0,1,1,1422391,53238,1566,6617,307845,5,5,4,4,5
1,0.0,1.0,0.0,1,1,369126,774571,1160,22906,178212,5,5,4,5,5
1,0.0,0.0,0.0,1,1,1741315,90091,6275,5587,83029,5,5,4,4,5
1,1.0,1.0,0.0,1,1,1745964,404,3161,219,46250,5,3,4,3,5
1,1.0,0.0,0.0,1,1,1520940,17,399,1,42441,5,2,3,1,5
1,1.0,0.0,1.0,1,1,1112175,6,754,0,25072,5,1,3,1,5
1,1.0,1.0,0.0,1,1,1176701,1277,2498,19387,52868,5,4,4,5,5
1,1.0,1.0,0.0,1,1,1500018,4763,9355,11575,56714,5,4,4,5,5
1,1.0,0.0,0.0,1,1,2305384,589,22112,655,153981,5,3,5,3,5
1,1.0,1.0,0.0,1,1,1202565,205,4082,796,9157,5,3,4,3,4
1,1.0,0.0,0.0,1,0,1324578,289,516,30838,19058,5,3,3,5,5
1,0.0,0.0,0.0,1,0,1516805,218,420,0,88343,5,3,3,1,5
1,1.0,0.0,0.0,1,1,1397003,916,2447,119,11753,5,3,4,3,5
1,0.0,1.0,1.0,1,0,959877,0,635,5499,41604,5,1,3,4,5
1,0.0,1.0,1.0,1,1,1245992,7,538,328,66549,5,1,3,3,5
1,1.0,1.0,0.0,1,1,704901,1139155,8059,1734,215566,5,5,4,4,5
1,1.0,0.0,0.0,1,1,1083270,77,4095,2704,10045,5,2,4,4,5
1,1.0,0.0,0.0,1,0,2128517,116,29725,2,109230,5,3,5,1,5
1,0.0,1.0,0.0,1,1,990340,309,9806,917,55215,5,3,4,3,5
1,0.0,0.0,0.0,1,1,1167189,124,13682,1159,48062,5,3,5,4,5
1,1.0,1.0,0.0,1,1,1874798,4851,9359,10161,49815,5,4,4,5,5
1,1.0,1.0,0.0,1,0,2441657,275,2317,369,469624,5,3,4,3,5
1,1.0,1.0,0.0,1,1,1888426,3641,19564,1285,52220,5,4,5,4,5
1,1.0,1.0,0.0,1,1,2838319,1042,389,1374,65496,5,4,3,4,5
1,0.0,1.0,0.0,1,1,782965,81,1552,1095,29414,5,2,4,4,5
1,1.0,1.0,0.0,1,1,1599526,2914,9873,15909,37192,5,4,4,5,5
1,1.0,1.0,0.0,1,1,1732798,709,4355,3770,62211,5,3,4,4,5
1,0.0,1.0,0.0,1,0,1039645,151589,505,1756,58810,5,5,3,4,5
1,1.0,1.0,0.0,1,1,1091522,752,3487,572,97593,5,3,4,3,5
1,1.0,1.0,0.0,1,1,1085644,438,2614,72,35628,5,3,4,2,5
1,1.0,1.0,0.0,1,1,1069597,1024,2864,725,145895,5,4,4,3,5
1,0.0,0.0,0.0,1,0,1165085,645127,963,198,4299,5,5,3,3,4
1,0.0,1.0,1.0,1,0,231546,22435,34,7083,162648,5,5,2,4,5
1,1.0,0.0,0.0,1,0,1625852,15494,17219,208,325777,5,5,5,3,5
1,1.0,1.0,0.0,1,1,1495994,1206,11736,2864,286380,5,4,5,4,5
1,0.0,0.0,0.0,0,0,824625,833660,789,1148,96061,5,5,3,4,5
1,1.0,0.0,0.0,1,0,1348625,1550,5707,1582,96880,5,4,4,4,5
1,1.0,1.0,0.0,1,1,1283216,49,2251,1643,280629,5,2,4,4,5
1,0.0,0.0,0.0,1,0,1248044,107,2514,248,83056,5,3,4,3,5
1,0.0,0.0,0.0,1,1,2327745,19,1740,202,115046,5,2,4,3,5
1,0.0,0.0,0.0,1,0,1272634,42,2071,0,43760,5,2,4,1,5
1,1.0,1.0,0.0,1,1,2855461,562,525,131,58850,5,3,3,3,5
1,0.0,1.0,1.0,1,1,1107536,46,6701,459,164553,5,2,4,3,5
1,1.0,0.0,0.0,1,1,1170497,1113,29281,6185,97313,5,4,5,4,5
1,1.0,1.0,0.0,1,0,1195224,267,42852,2,246277,5,3,5,1,5
1,1.0,1.0,0.0,1,0,1139795,68,584,1616,89375,5,2,3,4,5
1,1.0,1.0,0.0,1,0,2090741,906,7342,398,171379,5,3,4,3,5
1,1.0,0.0,0.0,1,0,1089521,254,4094,16,134361,5,3,4,2,5
1,0.0,0.0,0.0,1,1,1217720,292,1824,183,357974,5,3,4,3,5
1,0.0,1.0,0.0,1,1,1065738,925212,2284,111754,99046,5,5,4,5,5
1,0.0,1.0,0.0,1,0,316028,105548,119,9629,229085,5,5,3,4,5
1,1.0,1.0,0.0,1,0,1817902,1042,3018,1053,126863,5,4,4,4,5
1,1.0,1.0,0.0,1,0,1323493,2074,1779,2814,180339,5,4,4,4,5
1,1.0,0.0,0.0,1,1,1990696,216,1529,7960,434716,5,3,4,4,5
1,1.0,0.0,0.0,1,1,868934,815,10048,2802,90558,5,3,5,4,5
1,0.0,0.0,0.0,1,0,1025667,1123283,2698,138,2248,5,5,4,3,4
1,1.0,0.0,0.0,1,1,1936343,376,3649,116,505905,5,3,4,3,5
1,1.0,0.0,0.0,1,1,1266856,667,3721,6671,371199,5,3,4,4,5
1,0.0,1.0,1.0,1,1,1766414,78,3113,172,32205,5,2,4,3,5
1,0.0,1.0,0.0,1,1,801517,724805,5563,1817,112946,5,5,4,4,5
1,0.0,1.0,1.0,1,0,1014927,970634,832,557,94230,5,5,3,3,5
1,1.0,0.0,0.0,1,0,931011,168,1630,155,15748,5,3,4,3,5
1,1.0,1.0,0.0,1,0,1828366,54121,4692,32544,231392,5,5,4,5,5
1,1.0,1.0,1.0,1,0,1407763,5112,3635,1343,231091,5,4,4,4,5
1,1.0,0.0,0.0,1,0,1575754,136,5827,1683,198692,5,3,4,4,5
1,1.0,1.0,0.0,1,1,1397209,82,686,1108,5615,5,2,3,4,4
1,0.0,0.0,0.0,1,0,5147,4,6,0,2058,4,1,1,1,4
1,0.0,1.0,0.0,1,0,1274260,725,2761,1889,233226,5,3,4,4,5
